ccaa,provincia,mun_centro,nombre_centro,camas,telefono,direccion_completa,lat,lon,especialidad
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Nefrología y/o urología
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Neumología
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Neurología/Neurocirugía
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Oncología y/o radioterapia
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Otorrinolaringología
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Radiodiagnóstico
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Rehabilitación y fisioterapia
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Reproducción asistida
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Reumatología
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Tratamiento del dolor
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Alergología
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Cuidados paliativos
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Cuidados pediátricos
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Medicina preventiva
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Transplante y extracción de órganos
Madrid,Madrid,Torrejón De Ardoz,Hospital Universitario de Torrejón,250,000000000,"Calle Mateo Inurria 1, 28850, Torrejón de Ardoz, Madrid, Madrid",40.4653632,-3.435250119,Logopedia y/o foniatría
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Medicina interna
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Psicología y/o psiquiatría
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Dermatología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Endocrinología y nutrición
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Ginecología y obstetricia
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Hematología y/o hemoterapia
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Medicina intensiva
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Nefrología y/o urología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Neumología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Neurología/Neurocirugía
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Oncología y/o radioterapia
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Otorrinolaringología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Radiodiagnóstico
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Rehabilitación y fisioterapia
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Reumatología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Alergología
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Geriatría
Madrid,Madrid,Arganda Del Rey,Hospital Universitario del Sureste,132,918394000,"Ronda del Sur 10, 28500, Arganda del Rey, Madrid, Madrid",40.29702917,-3.457057888,Medicina preventiva
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Medicina interna
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Psicología y/o psiquiatría
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Dermatología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Endocrinología y nutrición
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Ginecología y obstetricia
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Hematología y/o hemoterapia
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Medicina intensiva
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Nefrología y/o urología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Neumología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Neurología/Neurocirugía
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Oncología y/o radioterapia
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Otorrinolaringología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Radiodiagnóstico
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Rehabilitación y fisioterapia
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Reumatología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Tratamiento del dolor
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Alergología
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Geriatría
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Cuidados pediátricos
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Medicina preventiva
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Transplante y extracción de órganos
Madrid,Madrid,Coslada,Hospital del Henares,249,911912000,"Avenida Marie Curie S/N, 28822, Coslada, Madrid, Madrid",40.41879212,-3.532685069,Logopedia y/o foniatría
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Medicina interna
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Psicología y/o psiquiatría
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Dermatología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Endocrinología y nutrición
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Ginecología y obstetricia
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Hematología y/o hemoterapia
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Medicina intensiva
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Nefrología y/o urología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Neumología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Neurología/Neurocirugía
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Oncología y/o radioterapia
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Otorrinolaringología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Radiodiagnóstico
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Rehabilitación y fisioterapia
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Reumatología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Tratamiento del dolor
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Traumatología y/o cirugía ortopédica
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Alergología
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Geriatría
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Cuidados pediátricos
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Medicina preventiva
Madrid,Madrid,Aranjuez,Hospital Del Tajo,98,918014100,"Avenida Amazonas Central S/N, 28300, Aranjuez, Madrid, Madrid",40.05741372,-3.610901034,Transplante y extracción de órganos
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Medicina interna
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Psicología y/o psiquiatría
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,"Cirugía general, odontología y digestivo"
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Dermatología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Endocrinología y nutrición
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Genética
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Ginecología y obstetricia
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Hematología y/o hemoterapia
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Inmunología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Medicina intensiva
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Nefrología y/o urología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Neumología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Neurología/Neurocirugía
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Oftalmología y/o cirugía refractiva
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Oncología y/o radioterapia
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Otorrinolaringología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Radiodiagnóstico
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Rehabilitación y fisioterapia
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Reumatología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Tratamiento del dolor
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Traumatología y/o cirugía ortopédica
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Alergología
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Geriatría
Madrid,Madrid,San Sebastián de los Reyes,Hospital Universitario Infanta Sofía,276,911914000,"Paseo Europa 34, 28702, San Sebastián de los Reyes, Madrid, Madrid",40.55893525,-3.610880945,Medicina preventiva
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Hospital de día y/o cirugía ambulatoria
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Medicina interna
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Psicología y/o psiquiatría
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Cardiología y/o cirugía cardiotorácica
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,"Cirugía general, odontología y digestivo"
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Dermatología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Endocrinología y nutrición
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Ginecología y obstetricia
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Hematología y/o hemoterapia
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Inmunología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Medicina intensiva
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Nefrología y/o urología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Neumología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Neurología/Neurocirugía
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Oftalmología y/o cirugía refractiva
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Oncología y/o radioterapia
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Otorrinolaringología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Radiodiagnóstico
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Rehabilitación y fisioterapia
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Reumatología
Madrid,Madrid,Madrid,Hospital Universitario Infanta Leonor,269,911918000,"Avenida de la Gran Vía del Este 80, 28031, Madrid, Madrid, Madrid",40.386877,-3.61789378,Traumatología y/o cirugía ortopédica
